completed,chosen_card,timestamp,alternatives,answer_card,page,button,correct,index,prompt,radio_button_chosen
10,"None",1546464516,"[ ""../static/38/rc_vocab_38_21.png"", ""../static/59/rc_vocab_59_81.png"", ""../static/57/rc_vocab_57_63.png"", ""../static/34/rc_vocab_34_25.png"" ]","../static/34/rc_vocab_34_25.png","Quiz","Next",10,10,"../static/34/rc_vocab_34_24.png","None"
10,"../static/38/rc_vocab_38_21.png",1546464529,"[ ""../static/38/rc_vocab_38_21.png"", ""../static/59/rc_vocab_59_81.png"", ""../static/57/rc_vocab_57_63.png"", ""../static/34/rc_vocab_34_25.png"" ]","../static/34/rc_vocab_34_25.png","Quiz","Submit",10,10,"../static/34/rc_vocab_34_24.png",0
10,"../static/34/rc_vocab_34_25.png",1546464536,"[ ""../static/38/rc_vocab_38_21.png"", ""../static/59/rc_vocab_59_81.png"", ""../static/57/rc_vocab_57_63.png"", ""../static/34/rc_vocab_34_25.png"" ]","../static/34/rc_vocab_34_25.png","Quiz","Submit",10,10,"../static/34/rc_vocab_34_24.png",3
11,"None",1546464537,"[ ""../static/31/rc_vocab_31_3.png"", ""../static/26/rc_vocab_26_33.png"", ""../static/34/rc_vocab_34_31.png"", ""../static/72/rc_vocab_72_49.png"" ]","../static/34/rc_vocab_34_31.png","Quiz","Next",10,11,"../static/34/rc_vocab_34_30.png","None"
11,"../static/34/rc_vocab_34_31.png",1546464547,"[ ""../static/31/rc_vocab_31_3.png"", ""../static/26/rc_vocab_26_33.png"", ""../static/34/rc_vocab_34_31.png"", ""../static/72/rc_vocab_72_49.png"" ]","../static/34/rc_vocab_34_31.png","Quiz","Submit",11,11,"../static/34/rc_vocab_34_30.png",2
12,"None",1546464548,"[ ""../static/55/rc_vocab_55_23.png"", ""../static/6/rc_vocab_6_25.png"", ""../static/34/rc_vocab_34_13.png"", ""../static/67/rc_vocab_67_111.png"" ]","../static/34/rc_vocab_34_13.png","Quiz","Next",11,12,"../static/34/rc_vocab_34_12.png","None"
12,"../static/34/rc_vocab_34_13.png",1546464561,"[ ""../static/55/rc_vocab_55_23.png"", ""../static/6/rc_vocab_6_25.png"", ""../static/34/rc_vocab_34_13.png"", ""../static/67/rc_vocab_67_111.png"" ]","../static/34/rc_vocab_34_13.png","Quiz","Submit",12,12,"../static/34/rc_vocab_34_12.png",2
13,"None",1546464563,"[ ""../static/72/rc_vocab_72_67.png"", ""../static/56/rc_vocab_56_29.png"", ""../static/34/rc_vocab_34_27.png"", ""../static/43/rc_vocab_43_47.png"" ]","../static/34/rc_vocab_34_27.png","Quiz","Next",12,13,"../static/34/rc_vocab_34_26.png","None"
13,"../static/34/rc_vocab_34_27.png",1546464605,"[ ""../static/72/rc_vocab_72_67.png"", ""../static/56/rc_vocab_56_29.png"", ""../static/34/rc_vocab_34_27.png"", ""../static/43/rc_vocab_43_47.png"" ]","../static/34/rc_vocab_34_27.png","Quiz","Submit",13,13,"../static/34/rc_vocab_34_26.png",2
14,"None",1546464607,"[ ""../static/20/rc_vocab_20_25.png"", ""../static/72/rc_vocab_72_31.png"", ""../static/34/rc_vocab_34_5.png"", ""../static/24/rc_vocab_24_3.png"" ]","../static/34/rc_vocab_34_5.png","Quiz","Next",13,14,"../static/34/rc_vocab_34_4.png","None"
14,"../static/34/rc_vocab_34_5.png",1546464628,"[ ""../static/20/rc_vocab_20_25.png"", ""../static/72/rc_vocab_72_31.png"", ""../static/34/rc_vocab_34_5.png"", ""../static/24/rc_vocab_24_3.png"" ]","../static/34/rc_vocab_34_5.png","Quiz","Submit",14,14,"../static/34/rc_vocab_34_4.png",2
15,"None",1546464629,"[ ""../static/74/rc_vocab_74_77.png"", ""../static/34/rc_vocab_34_9.png"", ""../static/49/rc_vocab_49_17.png"", ""../static/23/rc_vocab_23_13.png"" ]","../static/34/rc_vocab_34_9.png","Quiz","Next",14,15,"../static/34/rc_vocab_34_8.png","None"
15,"../static/34/rc_vocab_34_9.png",1546464647,"[ ""../static/74/rc_vocab_74_77.png"", ""../static/34/rc_vocab_34_9.png"", ""../static/49/rc_vocab_49_17.png"", ""../static/23/rc_vocab_23_13.png"" ]","../static/34/rc_vocab_34_9.png","Quiz","Submit",15,15,"../static/34/rc_vocab_34_8.png",1
16,"None",1546464648,"[ ""../static/27/rc_vocab_27_25.png"", ""../static/33/rc_vocab_33_37.png"", ""../static/46/rc_vocab_46_57.png"", ""../static/34/rc_vocab_34_19.png"" ]","../static/34/rc_vocab_34_19.png","Quiz","Next",15,16,"../static/34/rc_vocab_34_18.png","None"
16,"../static/34/rc_vocab_34_19.png",1546464671,"[ ""../static/27/rc_vocab_27_25.png"", ""../static/33/rc_vocab_33_37.png"", ""../static/46/rc_vocab_46_57.png"", ""../static/34/rc_vocab_34_19.png"" ]","../static/34/rc_vocab_34_19.png","Quiz","Submit",16,16,"../static/34/rc_vocab_34_18.png",3
17,"None",1546464674,"[ ""../static/72/rc_vocab_72_3.png"", ""../static/36/rc_vocab_36_13.png"", ""../static/34/rc_vocab_34_7.png"", ""../static/49/rc_vocab_49_63.png"" ]","../static/34/rc_vocab_34_7.png","Quiz","Next",16,17,"../static/34/rc_vocab_34_6.png","None"
18,"None",1546464697,"[ ""../static/72/rc_vocab_72_3.png"", ""../static/36/rc_vocab_36_13.png"", ""../static/34/rc_vocab_34_7.png"", ""../static/49/rc_vocab_49_63.png"" ]","../static/34/rc_vocab_34_7.png","Quiz","Main Menu",17,17,"../static/34/rc_vocab_34_6.png","None"
0,"../static/43/rc_vocab_43_45.png",1546724797,"[ ""../static/64/rc_vocab_64_43.png"", ""../static/46/rc_vocab_46_25.png"", ""../static/43/rc_vocab_43_45.png"", ""../static/17/rc_vocab_17_25.png"" ]","../static/43/rc_vocab_43_45.png","Quiz","Submit",1,0,"../static/43/rc_vocab_43_44.png",2
1,"None",1546724797,"[ ""../static/22/rc_vocab_22_19.png"", ""../static/27/rc_vocab_27_27.png"", ""../static/43/rc_vocab_43_27.png"", ""../static/37/rc_vocab_37_77.png"" ]","../static/43/rc_vocab_43_27.png","Quiz","Next",1,1,"../static/43/rc_vocab_43_26.png","None"
1,"../static/43/rc_vocab_43_27.png",1546724805,"[ ""../static/22/rc_vocab_22_19.png"", ""../static/27/rc_vocab_27_27.png"", ""../static/43/rc_vocab_43_27.png"", ""../static/37/rc_vocab_37_77.png"" ]","../static/43/rc_vocab_43_27.png","Quiz","Submit",2,1,"../static/43/rc_vocab_43_26.png",2
2,"None",1546724806,"[ ""../static/28/rc_vocab_28_15.png"", ""../static/73/rc_vocab_73_83.png"", ""../static/35/rc_vocab_35_17.png"", ""../static/43/rc_vocab_43_7.png"" ]","../static/43/rc_vocab_43_7.png","Quiz","Next",2,2,"../static/43/rc_vocab_43_6.png","None"
2,"../static/43/rc_vocab_43_7.png",1546724813,"[ ""../static/28/rc_vocab_28_15.png"", ""../static/73/rc_vocab_73_83.png"", ""../static/35/rc_vocab_35_17.png"", ""../static/43/rc_vocab_43_7.png"" ]","../static/43/rc_vocab_43_7.png","Quiz","Submit",3,2,"../static/43/rc_vocab_43_6.png",3
3,"None",1546724814,"[ ""../static/43/rc_vocab_43_29.png"", ""../static/20/rc_vocab_20_29.png"", ""../static/29/rc_vocab_29_5.png"", ""../static/20/rc_vocab_20_15.png"" ]","../static/43/rc_vocab_43_29.png","Quiz","Next",3,3,"../static/43/rc_vocab_43_28.png","None"
3,"../static/43/rc_vocab_43_29.png",1546724840,"[ ""../static/43/rc_vocab_43_29.png"", ""../static/20/rc_vocab_20_29.png"", ""../static/29/rc_vocab_29_5.png"", ""../static/20/rc_vocab_20_15.png"" ]","../static/43/rc_vocab_43_29.png","Quiz","Submit",4,3,"../static/43/rc_vocab_43_28.png",0
4,"None",1546724841,"[ ""../static/9/rc_vocab_9_29.png"", ""../static/40/rc_vocab_40_53.png"", ""../static/72/rc_vocab_72_77.png"", ""../static/43/rc_vocab_43_49.png"" ]","../static/43/rc_vocab_43_49.png","Quiz","Next",4,4,"../static/43/rc_vocab_43_48.png","None"
4,"../static/43/rc_vocab_43_49.png",1546724849,"[ ""../static/9/rc_vocab_9_29.png"", ""../static/40/rc_vocab_40_53.png"", ""../static/72/rc_vocab_72_77.png"", ""../static/43/rc_vocab_43_49.png"" ]","../static/43/rc_vocab_43_49.png","Quiz","Submit",5,4,"../static/43/rc_vocab_43_48.png",3
5,"None",1546724854,"[ ""../static/43/rc_vocab_43_31.png"", ""../static/25/rc_vocab_25_17.png"", ""../static/6/rc_vocab_6_7.png"", ""../static/32/rc_vocab_32_37.png"" ]","../static/43/rc_vocab_43_31.png","Quiz","Next",5,5,"../static/43/rc_vocab_43_30.png","None"
5,"../static/43/rc_vocab_43_31.png",1546724860,"[ ""../static/43/rc_vocab_43_31.png"", ""../static/25/rc_vocab_25_17.png"", ""../static/6/rc_vocab_6_7.png"", ""../static/32/rc_vocab_32_37.png"" ]","../static/43/rc_vocab_43_31.png","Quiz","Submit",6,5,"../static/43/rc_vocab_43_30.png",0
6,"None",1546724865,"[ ""../static/34/rc_vocab_34_1.png"", ""../static/43/rc_vocab_43_3.png"", ""../static/63/rc_vocab_63_23.png"", ""../static/69/rc_vocab_69_15.png"" ]","../static/43/rc_vocab_43_3.png","Quiz","Next",6,6,"../static/43/rc_vocab_43_2.png","None"
6,"../static/43/rc_vocab_43_3.png",1546724881,"[ ""../static/34/rc_vocab_34_1.png"", ""../static/43/rc_vocab_43_3.png"", ""../static/63/rc_vocab_63_23.png"", ""../static/69/rc_vocab_69_15.png"" ]","../static/43/rc_vocab_43_3.png","Quiz","Submit",7,6,"../static/43/rc_vocab_43_2.png",1
7,"None",1546724882,"[ ""../static/72/rc_vocab_72_33.png"", ""../static/51/rc_vocab_51_27.png"", ""../static/43/rc_vocab_43_25.png"", ""../static/43/rc_vocab_43_49.png"" ]","../static/43/rc_vocab_43_25.png","Quiz","Next",7,7,"../static/43/rc_vocab_43_24.png","None"
7,"../static/43/rc_vocab_43_25.png",1546724888,"[ ""../static/72/rc_vocab_72_33.png"", ""../static/51/rc_vocab_51_27.png"", ""../static/43/rc_vocab_43_25.png"", ""../static/43/rc_vocab_43_49.png"" ]","../static/43/rc_vocab_43_25.png","Quiz","Submit",8,7,"../static/43/rc_vocab_43_24.png",2
8,"None",1546724891,"[ ""../static/62/rc_vocab_62_55.png"", ""../static/49/rc_vocab_49_39.png"", ""../static/43/rc_vocab_43_13.png"", ""../static/45/rc_vocab_45_51.png"" ]","../static/43/rc_vocab_43_13.png","Quiz","Next",8,8,"../static/43/rc_vocab_43_12.png","None"
8,"../static/43/rc_vocab_43_13.png",1546724922,"[ ""../static/62/rc_vocab_62_55.png"", ""../static/49/rc_vocab_49_39.png"", ""../static/43/rc_vocab_43_13.png"", ""../static/45/rc_vocab_45_51.png"" ]","../static/43/rc_vocab_43_13.png","Quiz","Submit",9,8,"../static/43/rc_vocab_43_12.png",2
9,"None",1546724923,"[ ""../static/26/rc_vocab_26_21.png"", ""../static/32/rc_vocab_32_1.png"", ""../static/43/rc_vocab_43_17.png"", ""../static/4/rc_vocab_4_19.png"" ]","../static/43/rc_vocab_43_17.png","Quiz","Next",9,9,"../static/43/rc_vocab_43_16.png","None"
9,"../static/43/rc_vocab_43_17.png",1546724939,"[ ""../static/26/rc_vocab_26_21.png"", ""../static/32/rc_vocab_32_1.png"", ""../static/43/rc_vocab_43_17.png"", ""../static/4/rc_vocab_4_19.png"" ]","../static/43/rc_vocab_43_17.png","Quiz","Submit",10,9,"../static/43/rc_vocab_43_16.png",2
10,"None",1546724940,"[ ""../static/60/rc_vocab_60_95.png"", ""../static/41/rc_vocab_41_17.png"", ""../static/74/rc_vocab_74_91.png"", ""../static/43/rc_vocab_43_47.png"" ]","../static/43/rc_vocab_43_47.png","Quiz","Next",10,10,"../static/43/rc_vocab_43_46.png","None"
10,"../static/43/rc_vocab_43_47.png",1546724947,"[ ""../static/60/rc_vocab_60_95.png"", ""../static/41/rc_vocab_41_17.png"", ""../static/74/rc_vocab_74_91.png"", ""../static/43/rc_vocab_43_47.png"" ]","../static/43/rc_vocab_43_47.png","Quiz","Submit",11,10,"../static/43/rc_vocab_43_46.png",3
11,"None",1546724949,"[ ""../static/66/rc_vocab_66_5.png"", ""../static/43/rc_vocab_43_41.png"", ""../static/19/rc_vocab_19_37.png"", ""../static/43/rc_vocab_43_7.png"" ]","../static/43/rc_vocab_43_41.png","Quiz","Next",11,11,"../static/43/rc_vocab_43_40.png","None"
11,"../static/43/rc_vocab_43_41.png",1546724956,"[ ""../static/66/rc_vocab_66_5.png"", ""../static/43/rc_vocab_43_41.png"", ""../static/19/rc_vocab_19_37.png"", ""../static/43/rc_vocab_43_7.png"" ]","../static/43/rc_vocab_43_41.png","Quiz","Submit",12,11,"../static/43/rc_vocab_43_40.png",1
12,"None",1546724957,"[ ""../static/43/rc_vocab_43_39.png"", ""../static/31/rc_vocab_31_1.png"", ""../static/64/rc_vocab_64_1.png"", ""../static/58/rc_vocab_58_59.png"" ]","../static/43/rc_vocab_43_39.png","Quiz","Next",12,12,"../static/43/rc_vocab_43_38.png","None"
12,"../static/43/rc_vocab_43_39.png",1546724962,"[ ""../static/43/rc_vocab_43_39.png"", ""../static/31/rc_vocab_31_1.png"", ""../static/64/rc_vocab_64_1.png"", ""../static/58/rc_vocab_58_59.png"" ]","../static/43/rc_vocab_43_39.png","Quiz","Submit",13,12,"../static/43/rc_vocab_43_38.png",0
13,"None",1546724964,"[ ""../static/43/rc_vocab_43_21.png"", ""../static/40/rc_vocab_40_33.png"", ""../static/66/rc_vocab_66_37.png"", ""../static/20/rc_vocab_20_21.png"" ]","../static/43/rc_vocab_43_21.png","Quiz","Next",13,13,"../static/43/rc_vocab_43_20.png","None"
13,"../static/43/rc_vocab_43_21.png",1546724983,"[ ""../static/43/rc_vocab_43_21.png"", ""../static/40/rc_vocab_40_33.png"", ""../static/66/rc_vocab_66_37.png"", ""../static/20/rc_vocab_20_21.png"" ]","../static/43/rc_vocab_43_21.png","Quiz","Submit",14,13,"../static/43/rc_vocab_43_20.png",0
14,"None",1546724985,"[ ""../static/8/rc_vocab_8_13.png"", ""../static/14/rc_vocab_14_3.png"", ""../static/43/rc_vocab_43_11.png"", ""../static/69/rc_vocab_69_39.png"" ]","../static/43/rc_vocab_43_11.png","Quiz","Next",14,14,"../static/43/rc_vocab_43_10.png","None"
14,"../static/14/rc_vocab_14_3.png",1546725000,"[ ""../static/8/rc_vocab_8_13.png"", ""../static/14/rc_vocab_14_3.png"", ""../static/43/rc_vocab_43_11.png"", ""../static/69/rc_vocab_69_39.png"" ]","../static/43/rc_vocab_43_11.png","Quiz","Submit",14,14,"../static/43/rc_vocab_43_10.png",1
14,"../static/43/rc_vocab_43_11.png",1546725003,"[ ""../static/8/rc_vocab_8_13.png"", ""../static/14/rc_vocab_14_3.png"", ""../static/43/rc_vocab_43_11.png"", ""../static/69/rc_vocab_69_39.png"" ]","../static/43/rc_vocab_43_11.png","Quiz","Submit",14,14,"../static/43/rc_vocab_43_10.png",2
15,"None",1546725005,"[ ""../static/43/rc_vocab_43_33.png"", ""../static/43/rc_vocab_43_1.png"", ""../static/65/rc_vocab_65_81.png"", ""../static/73/rc_vocab_73_119.png"" ]","../static/43/rc_vocab_43_33.png","Quiz","Next",14,15,"../static/43/rc_vocab_43_32.png","None"
15,"../static/43/rc_vocab_43_33.png",1546725009,"[ ""../static/43/rc_vocab_43_33.png"", ""../static/43/rc_vocab_43_1.png"", ""../static/65/rc_vocab_65_81.png"", ""../static/73/rc_vocab_73_119.png"" ]","../static/43/rc_vocab_43_33.png","Quiz","Submit",15,15,"../static/43/rc_vocab_43_32.png",0
16,"None",1546725010,"[ ""../static/43/rc_vocab_43_51.png"", ""../static/44/rc_vocab_44_33.png"", ""../static/24/rc_vocab_24_13.png"", ""../static/4/rc_vocab_4_47.png"" ]","../static/43/rc_vocab_43_51.png","Quiz","Next",15,16,"../static/43/rc_vocab_43_50.png","None"
16,"../static/43/rc_vocab_43_51.png",1546725012,"[ ""../static/43/rc_vocab_43_51.png"", ""../static/44/rc_vocab_44_33.png"", ""../static/24/rc_vocab_24_13.png"", ""../static/4/rc_vocab_4_47.png"" ]","../static/43/rc_vocab_43_51.png","Quiz","Submit",16,16,"../static/43/rc_vocab_43_50.png",0
17,"None",1546725014,"[ ""../static/43/rc_vocab_43_19.png"", ""../static/20/rc_vocab_20_29.png"", ""../static/51/rc_vocab_51_1.png"", ""../static/34/rc_vocab_34_15.png"" ]","../static/43/rc_vocab_43_19.png","Quiz","Next",16,17,"../static/43/rc_vocab_43_18.png","None"
17,"../static/43/rc_vocab_43_19.png",1546725022,"[ ""../static/43/rc_vocab_43_19.png"", ""../static/20/rc_vocab_20_29.png"", ""../static/51/rc_vocab_51_1.png"", ""../static/34/rc_vocab_34_15.png"" ]","../static/43/rc_vocab_43_19.png","Quiz","Submit",17,17,"../static/43/rc_vocab_43_18.png",0
18,"None",1546725024,"[ ""../static/22/rc_vocab_22_7.png"", ""../static/57/rc_vocab_57_47.png"", ""../static/43/rc_vocab_43_9.png"", ""../static/34/rc_vocab_34_27.png"" ]","../static/43/rc_vocab_43_9.png","Quiz","Next",17,18,"../static/43/rc_vocab_43_8.png","None"
18,"../static/43/rc_vocab_43_9.png",1546725041,"[ ""../static/22/rc_vocab_22_7.png"", ""../static/57/rc_vocab_57_47.png"", ""../static/43/rc_vocab_43_9.png"", ""../static/34/rc_vocab_34_27.png"" ]","../static/43/rc_vocab_43_9.png","Quiz","Submit",18,18,"../static/43/rc_vocab_43_8.png",2
19,"None",1546725043,"[ ""../static/43/rc_vocab_43_15.png"", ""../static/72/rc_vocab_72_23.png"", ""../static/55/rc_vocab_55_15.png"", ""../static/29/rc_vocab_29_11.png"" ]","../static/43/rc_vocab_43_15.png","Quiz","Next",18,19,"../static/43/rc_vocab_43_14.png","None"
19,"../static/43/rc_vocab_43_15.png",1546725057,"[ ""../static/43/rc_vocab_43_15.png"", ""../static/72/rc_vocab_72_23.png"", ""../static/55/rc_vocab_55_15.png"", ""../static/29/rc_vocab_29_11.png"" ]","../static/43/rc_vocab_43_15.png","Quiz","Submit",19,19,"../static/43/rc_vocab_43_14.png",0
20,"None",1546725059,"[ ""../static/43/rc_vocab_43_1.png"", ""../static/42/rc_vocab_42_5.png"", ""../static/53/rc_vocab_53_3.png"", ""../static/45/rc_vocab_45_11.png"" ]","../static/43/rc_vocab_43_1.png","Quiz","Next",19,20,"../static/43/rc_vocab_43_0.png","None"
20,"../static/43/rc_vocab_43_1.png",1546725067,"[ ""../static/43/rc_vocab_43_1.png"", ""../static/42/rc_vocab_42_5.png"", ""../static/53/rc_vocab_53_3.png"", ""../static/45/rc_vocab_45_11.png"" ]","../static/43/rc_vocab_43_1.png","Quiz","Submit",20,20,"../static/43/rc_vocab_43_0.png",0
21,"None",1546725067,"[ ""../static/26/rc_vocab_26_25.png"", ""../static/44/rc_vocab_44_33.png"", ""../static/43/rc_vocab_43_23.png"", ""../static/65/rc_vocab_65_47.png"" ]","../static/43/rc_vocab_43_23.png","Quiz","Next",20,21,"../static/43/rc_vocab_43_22.png","None"
21,"../static/43/rc_vocab_43_23.png",1546725076,"[ ""../static/26/rc_vocab_26_25.png"", ""../static/44/rc_vocab_44_33.png"", ""../static/43/rc_vocab_43_23.png"", ""../static/65/rc_vocab_65_47.png"" ]","../static/43/rc_vocab_43_23.png","Quiz","Submit",21,21,"../static/43/rc_vocab_43_22.png",2
22,"None",1546725081,"[ ""../static/50/rc_vocab_50_15.png"", ""../static/71/rc_vocab_71_33.png"", ""../static/43/rc_vocab_43_5.png"", ""../static/39/rc_vocab_39_3.png"" ]","../static/43/rc_vocab_43_5.png","Quiz","Next",21,22,"../static/43/rc_vocab_43_4.png","None"
22,"../static/43/rc_vocab_43_5.png",1546725099,"[ ""../static/50/rc_vocab_50_15.png"", ""../static/71/rc_vocab_71_33.png"", ""../static/43/rc_vocab_43_5.png"", ""../static/39/rc_vocab_39_3.png"" ]","../static/43/rc_vocab_43_5.png","Quiz","Submit",22,22,"../static/43/rc_vocab_43_4.png",2
23,"None",1546725100,"[ ""../static/63/rc_vocab_63_59.png"", ""../static/43/rc_vocab_43_53.png"", ""../static/51/rc_vocab_51_21.png"", ""../static/8/rc_vocab_8_33.png"" ]","../static/43/rc_vocab_43_53.png","Quiz","Next",22,23,"../static/43/rc_vocab_43_52.png","None"
23,"../static/43/rc_vocab_43_53.png",1546725108,"[ ""../static/63/rc_vocab_63_59.png"", ""../static/43/rc_vocab_43_53.png"", ""../static/51/rc_vocab_51_21.png"", ""../static/8/rc_vocab_8_33.png"" ]","../static/43/rc_vocab_43_53.png","Quiz","Submit",23,23,"../static/43/rc_vocab_43_52.png",1
24,"None",1546725110,"[ ""../static/58/rc_vocab_58_53.png"", ""../static/17/rc_vocab_17_25.png"", ""../static/43/rc_vocab_43_43.png"", ""../static/17/rc_vocab_17_1.png"" ]","../static/43/rc_vocab_43_43.png","Quiz","Next",23,24,"../static/43/rc_vocab_43_42.png","None"
24,"../static/43/rc_vocab_43_43.png",1546725115,"[ ""../static/58/rc_vocab_58_53.png"", ""../static/17/rc_vocab_17_25.png"", ""../static/43/rc_vocab_43_43.png"", ""../static/17/rc_vocab_17_1.png"" ]","../static/43/rc_vocab_43_43.png","Quiz","Submit",24,24,"../static/43/rc_vocab_43_42.png",2
24,"None",1546725119,"[ ""../static/58/rc_vocab_58_53.png"", ""../static/17/rc_vocab_17_25.png"", ""../static/43/rc_vocab_43_43.png"", ""../static/17/rc_vocab_17_1.png"" ]","../static/43/rc_vocab_43_43.png","Quiz","Main Menu",24,24,"../static/43/rc_vocab_43_42.png","None"
0,"None",1547749984,"[ ""../static/4/rc_vocab_4_33.png"", ""../static/15/rc_vocab_15_15.png"", ""../static/12/rc_vocab_12_37.png"", ""../static/12/rc_vocab_12_19.png"" ]","../static/4/rc_vocab_4_33.png","Quiz","Quit",0,0,"../static/4/rc_vocab_4_32.png","None"
0,"../static/78/rc_vocab_78_57.png",1548275685,"[ ""../static/36/rc_vocab_36_19.png"", ""../static/19/rc_vocab_19_21.png"", ""../static/78/rc_vocab_78_57.png"", ""../static/51/rc_vocab_51_9.png"" ]","../static/78/rc_vocab_78_57.png","Quiz","Submit",1,0,"../static/78/rc_vocab_78_56.png",2
1,"None",1548275686,"[ ""../static/49/rc_vocab_49_17.png"", ""../static/66/rc_vocab_66_29.png"", ""../static/61/rc_vocab_61_71.png"", ""../static/78/rc_vocab_78_29.png"" ]","../static/78/rc_vocab_78_29.png","Quiz","Next",1,1,"../static/78/rc_vocab_78_28.png","None"
1,"../static/78/rc_vocab_78_29.png",1548275693,"[ ""../static/49/rc_vocab_49_17.png"", ""../static/66/rc_vocab_66_29.png"", ""../static/61/rc_vocab_61_71.png"", ""../static/78/rc_vocab_78_29.png"" ]","../static/78/rc_vocab_78_29.png","Quiz","Submit",2,1,"../static/78/rc_vocab_78_28.png",3
2,"None",1548275696,"[ ""../static/9/rc_vocab_9_7.png"", ""../static/47/rc_vocab_47_37.png"", ""../static/11/rc_vocab_11_13.png"", ""../static/78/rc_vocab_78_31.png"" ]","../static/78/rc_vocab_78_31.png","Quiz","Next",2,2,"../static/78/rc_vocab_78_30.png","None"
2,"../static/78/rc_vocab_78_31.png",1548275710,"[ ""../static/9/rc_vocab_9_7.png"", ""../static/47/rc_vocab_47_37.png"", ""../static/11/rc_vocab_11_13.png"", ""../static/78/rc_vocab_78_31.png"" ]","../static/78/rc_vocab_78_31.png","Quiz","Submit",3,2,"../static/78/rc_vocab_78_30.png",3
3,"None",1548275712,"[ ""../static/78/rc_vocab_78_63.png"", ""../static/9/rc_vocab_9_57.png"", ""../static/25/rc_vocab_25_33.png"", ""../static/38/rc_vocab_38_27.png"" ]","../static/78/rc_vocab_78_63.png","Quiz","Next",3,3,"../static/78/rc_vocab_78_62.png","None"
